id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1331554723208499206,1331554723208499206,2020-11-25 11:05:59 GMT,2020-11-25,11:05:59,0,43317553,andrewfeinstein,Andrew Feinstein,,"Saudi could engage in climate action by keeping fossil fuels in the ground &amp; ending its murderous war in Yemen, armed by many of the G20, which has already killed 20k innocent civilians &amp; created the world’s worst humanitarian crisis. Conflict &amp; climate r inextricably intertwined",en,[],[],[],1,3,10,[],[],https://twitter.com/andrewfeinstein/status/1331554723208499206,False,https://twitter.com/t20solutions/status/1329077521095159809,0,,London,,,,,,[],,,,
1331544500192366592,1331542172953436161,2020-11-25 10:25:22 GMT,2020-11-25,10:25:22,0,329628561,carbonbubble,Carbon Tracker,,"#BlackRock ruling = a minor victory for environmentalists, who have targeted the world’s largest asset manager for investing in #FossilFuels  https://t.co/UUb7jfjMkF #ESG",en,[],['https://www.bloomberg.com/news/articles/2020-11-25/eu-watchdog-criticizes-blackrock-appointment-as-esg-adviser'],[],0,0,1,"['blackrock', 'fossilfuels', 'esg']",[],https://twitter.com/CarbonBubble/status/1331544500192366592,False,,0,,London,,,,,,[],,,,
1331536367441092610,1331505225677598722,2020-11-25 09:53:03 GMT,2020-11-25,09:53:03,0,796033080893050882,openpodbaydoor_,USS London 🍊=💩😲👎 and #NotMyPM,,"A reminder that the vast amount of money that Charles Koch makes is from fossil fuels,  so he has been a driving force behind the efforts/lobbying to prevent any action to stop #GlobalWarming #ClimateChange because it will reduce use of fossil fuels",en,[],[],[],1,0,1,"['globalwarming', 'climatechange']",[],https://twitter.com/openpodbaydoor_/status/1331536367441092610,False,,0,,London,,,,,,[],,,,
1331515214852988928,1331515214852988928,2020-11-25 08:29:00 GMT,2020-11-25,08:29:00,0,1171104521835229184,clim8invest,Clim8 Invest,,"""As Saudi Arabia is to oil, the UK is to wind - a place of almost limitless resource, but in the case of wind without the carbon emissions and without the damage to the environment."" @BorisJohnson  Wind investment is set to 'blow' fossil fuels away!   https://t.co/MC1R5lDQYV",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",['https://www.bbc.co.uk/news/uk-scotland-scotland-politics-54441613'],[],0,0,2,[],[],https://twitter.com/clim8invest/status/1331515214852988928,False,,0,,London,,,,,,[],,,,
1331512413745766401,1331512413745766401,2020-11-25 08:17:52 GMT,2020-11-25,08:17:52,0,2320814520,iamhannahdillon,Hannah Dillon,,"“Accounting for the true cost of pollution for both people &amp; 🌎 is an immediate step the UK can take to show how serious we are about ending our reliance on toxic fossil fuels..Fair &amp; effective #carbonpricing could reward people &amp; businesses for making cleaner, greener choices”💯",en,[],[],[],0,0,0,['carbonpricing'],[],https://twitter.com/iamhannahdillon/status/1331512413745766401,False,https://twitter.com/businessgreen/status/1331390542425493504,0,,London,,,,,,[],,,,
1331495578245746688,1331495578245746688,2020-11-25 07:10:58 GMT,2020-11-25,07:10:58,0,889226176685891585,jean_missinhoun,Jean Missinhoun,,"Oil Is Dead...But Not Forever: Brent Crude Was Up 38 Cents, Or 0.8%, at $48.24 A Barrel   #FossilFuels #TheFutureIsGreen #GreenEnergy  https://t.co/MUvpfQn8ex",en,[],[],['https://pbs.twimg.com/media/EnpsAH8XIAIMJQQ.jpg'],0,1,1,"['fossilfuels', 'thefutureisgreen', 'greenenergy']",[],https://twitter.com/jean_missinhoun/status/1331495578245746688,False,,1,https://pbs.twimg.com/media/EnpsAH8XIAIMJQQ.jpg,London,,,,,,[],,,,
1331418698876416005,1331261480679956482,2020-11-25 02:05:29 GMT,2020-11-25,02:05:29,0,847071630,joaquimseqnunes,Joaquim Sequeira Nunes,,"@IvankaTrump @EPA Hey dumb dumb, there was a global pandemic, which means less economic and social activity. Thus less fossil fuels consumption...",en,[],[],[],0,0,0,[],[],https://twitter.com/JoaquimSeqNunes/status/1331418698876416005,False,,0,,London,,,,,,"[{'screen_name': 'IvankaTrump', 'name': 'Ivanka Trump', 'id': '52544275'}, {'screen_name': 'EPA', 'name': 'U.S. EPA', 'id': '14615871'}]",,,,
1331360940168765441,1331360940168765441,2020-11-24 22:15:58 GMT,2020-11-24,22:15:58,0,203936147,trossavel,Allan Levassort,,"We all know what to do to combat climate change, and save our planet: from diet change, to phasing fossil fuels, creating no-fishing/hunting zones, and to restoring our forests. But do we really know what to do at an individual level? With Marc from Good Humans, we want to help:  https://t.co/bR4sn0w85n",en,[],[],['https://pbs.twimg.com/media/Ennutu8W4AEhb1a.jpg'],1,0,0,[],[],https://twitter.com/trossavel/status/1331360940168765441,False,,1,https://pbs.twimg.com/media/Ennutu8W4AEhb1a.jpg,London,,,,,,[],,,,
1331308746669223939,1331308746669223939,2020-11-24 18:48:34 GMT,2020-11-24,18:48:34,0,1272938273745391620,s1imn3ddy,🇧🇷,,"I’m sure that people know this... but when you sign up with an energy company who claims they’re ‘100% Green’ that the energy you receive is not ‘100% Green’. They don’t have separate electricity lines for different companies, most still comes from fossil fuels at the moment.",en,[],[],[],1,0,0,[],[],https://twitter.com/S1imN3ddy/status/1331308746669223939,False,,0,,London,,,,,,[],,,,
1331295071896035329,1331238108969496581,2020-11-24 17:54:14 GMT,2020-11-24,17:54:14,0,2288733492,st_pye,Steve Pye,,@Will_McDowall World bank has rents as a % of GDP for different fossil fuels. We used these data in our recent Nature Comm paper,en,[],[],[],1,0,2,[],[],https://twitter.com/st_pye/status/1331295071896035329,False,,0,,London,,,,,,"[{'screen_name': 'Will_McDowall', 'name': 'Will McDowall', 'id': '1854657463'}]",,,,
